,film_id,title,original_language,genre_ids,release_date,popularity,vote_average,vote_count
1294,4234,Scream 3,en,"[27, 9648]",2000-02-03,43.069,6.0,3155
1295,17681,Scooby-Doo! and the Witch's Ghost,en,"[16, 35, 9648, 10751, 14]",1999-11-05,43.058,7.4,379
1296,970691,Damaged Goods,en,[18],2021-10-01,43.046,0.0,0
1297,481031,Sexy Movie,en,[35],2003-12-03,43.036,4.9,7
1298,1128604,Snoopy Presents: One-of-a-Kind Marcie,en,"[16, 10751]",2023-08-17,42.98,8.0,15
1299,513310,Boss Level,en,"[28, 878, 53]",2021-02-19,42.953,6.9,1362
1300,916605,The Infernal Machine,en,"[53, 9648]",2022-09-23,42.934,6.4,210
1301,960704,Fullmetal Alchemist: The Final Alchemy,ja,"[28, 12, 14]",2022-06-24,42.912,6.3,167
1302,522924,The Art of Racing in the Rain,en,"[18, 10749, 35, 10751]",2019-08-08,42.886,8.2,1302
1303,7443,Chicken Run,en,"[16, 35, 10751]",2000-06-23,42.884,6.8,4493
1304,51876,Limitless,en,"[53, 9648, 878]",2011-03-08,42.875,7.2,9898
1305,581387,Ashfall,ko,"[28, 12, 53]",2019-12-19,42.843,6.8,510
1306,9495,The Crow,en,"[14, 28, 53]",1994-05-11,42.829,7.5,3552
1307,13811,Knowing,en,"[28, 9648, 878, 53]",2009-03-19,42.822,6.2,4901
1308,768744,My Hero Academia: World Heroes' Mission,ja,"[16, 28, 12, 878]",2021-08-06,42.8,7.6,437
1309,9312,Mortal Kombat,en,"[28, 14]",1995-08-18,42.791,5.8,2073
1310,4922,The Curious Case of Benjamin Button,en,"[18, 14, 10749]",2008-12-25,42.78,7.6,11895
1311,901362,Trolls Band Together,en,"[16, 10751, 10402, 14, 35]",2023-10-12,42.779,0.0,0
1312,338967,Zombieland: Double Tap,en,"[35, 27]",2019-10-09,42.773,7.0,5187
1313,9730,Friday the 13th: The Final Chapter,en,[27],1984-04-13,42.767,6.1,1160
1314,647250,The Machine,en,"[35, 28, 80]",2023-05-25,42.742,6.1,87
1315,10112,The Aristocats,en,"[16, 35, 10751, 12]",1970-12-24,42.736,7.3,4660
1316,80321,Madagascar 3: Europe's Most Wanted,en,"[16, 10751, 35, 12]",2012-06-06,42.71,6.6,5658
1317,13448,Angels & Demons,en,"[53, 9648]",2009-05-13,42.699,6.7,6348
1318,39103,Dragon Ball Z: The Return of Cooler,ja,"[28, 16, 878]",1992-03-07,42.687,6.5,728
1319,184345,A Haunted House 2,en,"[35, 27]",2014-04-17,42.656,6.1,1283
1320,39104,Dragon Ball Z: Super Android 13!,ja,"[28, 16, 878]",1992-07-11,42.655,6.8,486
1321,242512,Ouija,en,[27],2014-10-24,42.581,5.2,2511
1322,429892,Erotic Tutoring,ko,"[10749, 35, 18]",2016-12-20,42.578,5.9,10
1323,68737,Seventh Son,en,"[12, 14]",2014-12-12,42.576,5.5,2357
1324,824016,The Palace,it,"[18, 35]",2023-09-28,42.566,0.0,0
1325,10283,Friday the 13th Part VIII: Jason Takes Manhattan,en,[27],1989-07-28,42.559,5.0,913
1326,728754,Stand by Me Doraemon 2,ja,"[16, 10751, 878]",2020-11-20,42.521,7.7,165
1327,695721,The Hunger Games: The Ballad of Songbirds & Snakes,en,"[28, 12, 878]",2023-11-15,42.495,0.0,0
1328,419743,Disobedience,en,"[18, 10749]",2018-11-30,42.492,7.0,781
1329,1025169,The Trapped 13: How We Survived The Thai Cave,th,[99],2022-10-05,42.488,6.9,59
1330,11836,The SpongeBob SquarePants Movie,en,"[10751, 16, 35, 14, 12]",2004-11-14,42.453,7.0,2618
1331,246655,X-Men: Apocalypse,en,"[28, 12, 878, 14]",2016-05-18,42.406,6.5,12212
1332,10693,Peter Pan,en,"[16, 10751, 12, 14]",1953-02-05,42.402,7.2,4988
1333,452073,Young Sister-In-Law 2,ko,[10749],2017-02-08,42.347,5.9,7
1334,445629,Fighting with My Family,en,[35],2019-02-14,42.347,6.9,1560
1335,511987,Crawl,en,"[53, 27, 28]",2019-07-11,42.343,6.3,2856
1336,9823,Mortal Kombat: Annihilation,en,"[28, 14, 878]",1997-11-11,42.332,4.5,1075
1337,955,Mission: Impossible II,en,"[12, 28, 53]",2000-05-24,42.296,6.1,6119
1338,40132,Emanuelle and the White Slave Trade,it,[18],1978-04-20,42.279,4.6,33
1339,278924,Mechanic: Resurrection,en,"[28, 80, 53]",2016-08-25,42.249,6.0,3082
1340,6637,National Treasure: Book of Secrets,en,"[28, 12, 9648, 53]",2007-12-13,42.224,6.3,4760
1341,334074,Survivor,en,"[28, 80, 9648, 53]",2015-05-21,42.208,5.7,941
1342,257344,Pixels,en,"[28, 35, 878]",2015-07-16,42.188,5.7,7061
1343,539,Psycho,en,"[27, 18, 53]",1960-06-22,42.147,8.4,9266
1344,12230,One Hundred and One Dalmatians,en,"[12, 16, 35, 10751]",1961-01-25,42.134,7.2,5810
1345,54989,Love Strange Love,pt,"[18, 36]",1982-01-11,42.118,5.8,44
1346,1498,Teenage Mutant Ninja Turtles,en,"[878, 28, 12, 35, 10751]",1990-03-30,42.057,6.6,1576
1347,16859,Kiki's Delivery Service,ja,"[16, 10751, 14, 12]",1989-07-29,42.056,7.8,3561
1348,39107,Dragon Ball Z: Fusion Reborn,ja,"[16, 28, 14, 878]",1995-03-04,42.047,7.5,725
1349,648579,The Unbearable Weight of Massive Talent,en,"[28, 35, 80]",2022-04-20,42.04,6.8,1499
1350,37169,The Human Centipede (First Sequence),en,[27],2009-10-31,42.038,5.2,1982
1351,946310,Pirates Down the Street II: The Ninjas from Across,nl,"[10751, 28, 12]",2022-04-20,42.019,6.6,144
1352,39105,Dragon Ball Z: Bojack Unbound,ja,"[28, 16, 878]",1993-07-10,41.998,7.1,485
1353,223702,Sausage Party,en,"[12, 16, 35, 14]",2016-07-11,41.984,5.7,6788
1354,15165,Barbie as The Princess & the Pauper,en,"[16, 10751, 35]",2004-09-28,41.934,7.5,1359
1355,754744,Ball Red Daughter-in-law,ko,[18],2020-10-16,41.93,2.7,3
1356,5548,RoboCop,en,"[28, 53, 878]",1987-07-17,41.902,7.3,4558
1357,1885,The Karate Kid,en,"[28, 10751, 18]",1984-06-22,41.902,7.2,3797
1358,630,The Wizard of Oz,en,"[12, 14, 10751]",1939-08-15,41.9,7.6,5110
1359,415,Batman & Robin,en,"[28, 878, 12, 35]",1997-06-20,41.895,4.3,4625
1360,55779,Final Destination 5,en,"[27, 9648]",2011-08-12,41.85,6.1,3094
1361,800345,Carter,ko,"[28, 53, 80]",2022-08-05,41.813,6.1,311
1362,416987,After the Reality,en,"[35, 18, 10751]",2016-04-21,41.812,5.5,26
1363,813,Airplane!,en,[35],1980-07-02,41.811,7.3,4054
1364,397243,The Autopsy of Jane Doe,en,"[27, 9648]",2016-12-21,41.799,6.8,3818
1365,830784,"Lyle, Lyle, Crocodile",en,"[35, 10751, 10402]",2022-10-07,41.792,7.2,463
1366,727340,Hunt,ko,"[28, 9648, 53]",2022-08-10,41.792,6.7,121
1367,1034065,Rise of the Footsoldier: Vengeance,en,"[28, 80, 18]",2023-09-15,41.791,6.0,0
1368,75258,Secret of the Wings,en,"[16, 10751, 14, 12]",2012-08-17,41.79,7.2,1111
1369,333484,The Magnificent Seven,en,"[12, 28, 37]",2016-09-14,41.781,6.4,5542
1370,339984,Miracles from Heaven,en,"[10751, 18]",2016-03-17,41.774,7.4,1106
1371,9728,Friday the 13th Part III,en,[27],1982-08-13,41.765,5.9,1222
1372,399361,Triple Frontier,en,"[28, 53, 80, 12]",2019-03-06,41.757,6.3,2902
1373,357096,I Spit on Your Grave III: Vengeance Is Mine,en,"[27, 53]",2015-10-01,41.753,5.7,857
1374,1159086,The Great Seduction,es,"[18, 35, 10749]",2023-08-30,41.741,6.8,67
1375,72331,Abraham Lincoln: Vampire Hunter,en,"[28, 14, 27]",2012-06-20,41.726,5.7,3092
1376,522162,Midway,en,"[28, 18, 10752, 36, 12]",2019-11-06,41.715,7.2,2253
1377,1151344,The List,en,"[10749, 35]",2023-08-12,41.693,6.7,40
1378,614934,Elvis,en,"[18, 10402, 36]",2022-06-22,41.647,7.6,2785
1379,9323,Ghost in the Shell,ja,"[28, 16, 878]",1995-11-18,41.62,7.9,3007
1380,193893,Let's Be Cops,en,[35],2014-08-13,41.617,6.5,2591
1381,10386,The Iron Giant,en,"[10751, 16, 878, 18]",1999-08-06,41.595,7.9,5104
1382,589754,The Last Warrior: Root of Evil,ru,"[14, 12, 35]",2021-01-01,41.594,6.9,140
1383,696806,The Adam Project,en,"[12, 878]",2022-03-11,41.575,7.1,3797
1384,123338,Sex and Zen III,cn,"[35, 10749, 18]",1998-04-23,41.569,6.3,14
1385,162,Edward Scissorhands,en,"[14, 18, 10749]",1990-12-07,41.551,7.7,12046
1386,241259,Alice Through the Looking Glass,en,"[12, 10751, 14]",2016-05-25,41.475,6.6,6024
1387,185708,Beauty Rope Cosmetology,ja,[],1983-12-02,41.448,4.5,2
1388,9792,The Hills Have Eyes,en,"[27, 53]",2006-03-10,41.439,6.4,2713
1389,672582,The Deep House,en,[27],2021-06-30,41.428,6.1,868
1390,10530,Pocahontas,en,"[12, 16, 10751, 10749]",1995-06-14,41.419,6.9,5306
1391,869626,Marcel the Shell with Shoes On,en,"[16, 35, 18, 10751]",2022-06-24,41.395,7.7,371
1392,273248,The Hateful Eight,en,"[18, 9648, 37]",2015-12-25,41.363,7.7,13285
1393,1017335,Project Legion,en,"[27, 878, 53]",2022-10-07,41.336,3.9,11
1394,22538,Scott Pilgrim vs. the World,en,"[28, 35, 10749]",2010-08-12,41.335,7.5,7152
1395,9399,Lionheart,en,[28],1990-06-07,41.292,6.5,932
1396,531309,Brightburn,en,"[27, 878, 53, 9648]",2019-05-09,41.291,6.1,2856
1397,501979,Bill & Ted Face the Music,en,"[35, 878, 12]",2020-08-27,41.282,5.9,808
1398,225886,Sex Tape,en,[35],2014-07-17,41.281,5.4,3873
1399,391757,Never Back Down: No Surrender,en,"[18, 28]",2016-06-05,41.257,7.0,420
1400,481084,The Addams Family,en,"[10751, 16, 35, 14]",2019-10-10,41.253,6.6,2124
1401,1129956,iNumber Number: Jozi Gold,en,"[80, 28, 53]",2023-06-23,41.225,6.3,24
1402,19912,The Final Destination,en,"[27, 9648]",2009-08-26,41.219,5.6,2959
1403,198184,Chappie,en,"[80, 28, 878]",2015-03-04,41.216,6.8,7435
1404,689948,College Girls' Massage Parlor,ko,"[18, 10749]",2020-04-03,41.187,7.1,5
1405,772515,Huesera: The Bone Woman,es,"[18, 27, 9648]",2023-02-10,41.152,5.9,253
1406,419479,The Babysitter,en,"[35, 27]",2017-10-13,41.089,6.1,3311
1407,273477,Scouts Guide to the Zombie Apocalypse,en,"[35, 27]",2015-10-23,41.014,6.5,1737
1408,318846,The Big Short,en,"[35, 18]",2015-12-11,41.007,7.3,8313
1409,424139,Halloween,en,"[27, 53]",2018-10-18,41.005,6.5,4340
1410,949423,Pearl,en,"[18, 27]",2022-09-16,40.998,7.3,982
1411,517093,Balkan Line,ru,"[18, 28, 10752]",2019-03-21,40.995,7.7,291
1412,1160164,TAYLOR SWIFT | THE ERAS TOUR,en,[10402],2023-10-13,40.992,0.0,0
1413,221912,Raped by an Angel 4: The Rapist's Union,cn,[53],1999-01-17,40.99,6.8,9
1414,417859,Puss in Boots,en,"[16, 10751, 14, 12, 35]",2011-10-27,40.862,6.5,3556
1415,44943,Battle: Los Angeles,en,"[878, 28]",2011-03-08,40.851,5.7,3184
1416,926924,¡Vaya vacaciones!,es,[35],2023-04-21,40.842,5.7,21
1417,698,Moonraker,en,"[28, 12, 53, 878]",1979-06-26,40.81,6.2,1775
1418,324558,X-Rated: The Greatest Adult Movies of All Time,en,[99],2015-02-06,40.778,6.2,160
1419,461130,Code 8,en,"[878, 28, 80]",2019-12-06,40.767,6.2,1596
1420,23168,The Town,en,"[80, 18, 53]",2010-09-15,40.764,7.2,4616
1421,120467,The Grand Budapest Hotel,en,"[35, 18]",2014-02-26,40.748,8.1,13781
1422,755812,"Miraculous World: New York, United HeroeZ",fr,"[16, 10770, 14, 28]",2020-12-18,40.744,8.2,1021
1423,550205,Wish Dragon,en,"[16, 10751, 35, 14]",2021-01-15,40.735,8.0,1159
1424,19913,(500) Days of Summer,en,"[35, 18, 10749]",2009-07-17,40.725,7.3,9358
1425,493922,Hereditary,en,"[27, 9648, 53]",2018-06-07,40.709,7.3,6876
1426,843241,The Seven Deadly Sins: Cursed by Light,ja,"[16, 14]",2021-07-02,40.679,7.7,446
1427,522627,The Gentlemen,en,"[35, 80, 28]",2020-01-01,40.677,7.7,5075
1428,761053,Gabriel's Inferno: Part III,en,"[10749, 18]",2020-11-19,40.67,8.4,1026
1429,401478,Death Race: Beyond Anarchy,en,"[28, 53, 878]",2018-10-02,40.642,6.2,295
1430,49529,John Carter,en,"[28, 12, 878]",2012-03-07,40.61,6.3,5223
1431,491926,Resistance,en,"[10752, 36, 18]",2020-03-27,40.588,7.0,374
1432,66105,Saint Seiya: Legend of Crimson Youth,ja,"[28, 16, 14]",1988-07-23,40.588,7.6,169
1433,928,Gremlins 2: The New Batch,en,"[35, 27, 14]",1990-06-15,40.579,6.4,2293
1434,842942,Bandit,en,"[80, 18, 53]",2022-09-23,40.56,6.2,222
1435,204082,Homefront,en,"[28, 53]",2013-11-12,40.546,7.0,3208
1436,280002,The Remaining,en,"[53, 27]",2014-08-25,40.495,6.0,352
1437,764,The Evil Dead,en,[27],1981-09-10,40.493,7.3,3569
1438,1813,The Devil's Advocate,en,"[18, 9648, 53, 27]",1997-10-17,40.461,7.5,5427
1439,158015,The Purge,en,"[878, 27, 53]",2013-05-31,40.446,6.3,7867
1440,109451,Cloudy with a Chance of Meatballs 2,en,"[16, 10751, 35]",2013-09-26,40.435,6.4,2898
1441,142,Brokeback Mountain,en,"[18, 10749]",2005-09-10,40.435,7.8,6425
1442,22881,The Blind Side,en,[18],2009-11-20,40.434,7.7,5867
1443,72570,The Vow,en,"[18, 10749]",2012-02-05,40.425,7.2,3792
1444,8856,The Karate Kid Part II,en,"[12, 18, 28, 10749, 10751]",1986-06-18,40.408,6.3,1975
1445,49524,R.I.P.D.,en,"[14, 28, 35]",2013-07-18,40.386,5.8,3708
1446,340837,A Cure for Wellness,en,"[27, 9648, 878]",2017-02-15,40.384,6.3,3589
1447,470044,The Hate U Give,en,"[80, 18]",2018-10-19,40.38,8.2,1983
1448,639721,The Addams Family 2,en,"[16, 12, 35, 10751, 14, 27]",2021-10-01,40.358,7.0,1150
1449,453,A Beautiful Mind,en,"[18, 10749]",2001-12-11,40.348,7.9,9472
1450,10157,Police Academy 2: Their First Assignment,en,"[35, 80]",1985-03-28,40.334,6.1,1375
1451,1701,Con Air,en,"[28, 53, 80]",1997-06-05,40.332,6.7,3762
1452,693134,Dune: Part Two,en,"[12, 18, 878]",2024-03-13,40.279,0.0,0
1453,9928,Robots,en,"[16, 35, 10751, 878]",2005-03-10,40.279,6.4,4210
1454,138697,Don Jon,en,"[10749, 35, 18]",2013-09-12,40.278,6.0,4050
1455,776503,CODA,en,"[18, 10402, 10749]",2021-08-11,40.274,8.0,1920
1456,667520,A Whisker Away,ja,"[16, 18, 10749, 14]",2020-06-18,40.25,7.9,1241
1457,9336,Police Academy,en,"[35, 80]",1984-03-22,40.235,6.7,2409
1458,463821,The House with a Clock in Its Walls,en,"[14, 10751, 35]",2018-09-15,40.223,6.2,2009
1459,333371,10 Cloverfield Lane,en,"[53, 878, 18, 27]",2016-03-10,40.215,7.0,7375
1460,923,Dawn of the Dead,en,[27],1978-09-02,40.197,7.5,1864
1461,57165,Wrath of the Titans,en,"[14, 12]",2012-03-28,40.195,5.7,3906
1462,637,Life Is Beautiful,it,"[35, 18]",1997-12-20,40.182,8.5,12216
1463,522402,Finch,en,"[878, 18, 12]",2021-11-04,40.168,7.9,3078
1464,9426,The Fly,en,"[27, 878]",1986-08-15,40.154,7.4,3952
1465,185,A Clockwork Orange,en,"[878, 18]",1971-12-19,40.151,8.2,11944
1466,1164061,Patikim-tikim,tl,[35],2023-09-15,40.146,9.0,1
1467,47933,Independence Day: Resurgence,en,"[28, 12, 878]",2016-06-22,40.118,5.3,5674
1468,220873,The Sweet Aunts,it,[35],1975-12-02,40.097,6.0,9
1469,1735,The Mummy: Tomb of the Dragon Emperor,en,"[12, 28, 14]",2008-07-01,40.079,5.5,4119
1470,274870,Passengers,en,"[18, 10749, 878]",2016-12-21,40.075,6.9,12426
1471,10802,Showgirls,en,[18],1995-09-22,40.033,5.5,1101
1472,21208,Orphan,en,"[27, 53, 9648]",2009-07-24,40.024,7.0,4887
1473,205584,Gods of Egypt,en,"[28, 12, 14]",2016-02-25,40.021,5.6,3815
1474,1172675,The Swan,en,"[18, 35]",2023-09-28,40.015,0.0,0
1475,1145851,El hombre del saco,es,"[27, 12]",2023-08-11,39.985,4.6,7
1476,600354,The Father,en,[18],2020-12-23,39.962,8.2,2774
1477,710692,Aunt's Temptation 3,ko,[10749],2020-05-22,39.942,6.9,11
1478,532794,Sex Plate 17,ko,"[35, 18, 10749]",2017-11-13,39.934,5.9,7
1479,555604,Guillermo del Toro's Pinocchio,en,"[16, 14, 18, 10402]",2022-11-09,39.926,8.2,2461
1480,401981,Red Sparrow,en,"[53, 9648]",2018-02-28,39.918,6.5,5596
1481,24752,Dragon Ball Z: Cooler's Revenge,ja,"[28, 16, 878]",1991-07-20,39.907,6.9,579
1482,297270,Tinker Bell and the Legend of the NeverBeast,en,"[12, 16, 10751]",2014-12-12,39.898,7.3,951
1483,228165,The SpongeBob Movie: Sponge Out of Water,en,"[10751, 12, 35, 14, 16]",2015-01-28,39.897,6.1,2171
1484,296,Terminator 3: Rise of the Machines,en,"[28, 53, 878]",2003-07-02,39.888,6.1,6096
1485,653127,Female Hostel 3,ko,[10749],2019-06-11,39.877,9.8,2
1486,146233,Prisoners,en,"[18, 53, 80]",2013-09-19,39.872,8.1,10745
1487,23437,A Nightmare on Elm Street,en,"[27, 9648, 53]",2010-04-30,39.868,5.5,2484
1488,384843,Temptation of Angel,ja,[18],1979-12-22,39.835,5.5,2
1489,53182,300: Rise of an Empire,en,"[28, 18, 10752]",2014-03-05,39.829,6.1,6054
1490,539885,Ava,en,"[28, 53, 80]",2020-07-02,39.825,5.8,2341
1491,762975,Purple Hearts,en,"[10749, 18]",2022-07-29,39.814,8.2,2114
1492,977209,Antikalpa,zh,[27],2023-06-21,39.776,1.0,1
1493,732459,Blade of the 47 Ronin,en,[14],2022-10-25,39.753,6.6,175
1494,6977,No Country for Old Men,en,"[80, 18, 53]",2007-06-13,39.751,7.9,10960
1495,585216,Escape Room: Tournament of Champions,en,"[27, 53, 9648]",2021-07-01,39.734,6.6,1745
1496,9702,Bound by Honor,en,"[80, 28, 18, 53]",1993-02-05,39.725,8.1,1144
1497,1573,Die Hard 2,en,"[28, 53]",1990-07-03,39.716,6.9,5274
1498,68735,Warcraft,en,"[28, 12, 14]",2016-05-25,39.707,6.4,6337
1499,6477,Alvin and the Chipmunks,en,"[35, 10751, 14, 16]",2007-12-13,39.704,5.8,4130
1500,484718,Coming 2 America,en,[35],2021-03-04,39.676,6.5,2024
1501,22894,Legion,en,"[27, 28, 14]",2010-01-21,39.65,5.8,2387
1502,340945,USS Indianapolis: Men of Courage,en,"[28, 10752]",2016-09-22,39.649,5.9,560
1503,634528,The Marksman,en,[28],2021-01-15,39.632,6.9,1419
1504,1669,The Hunt for Red October,en,"[28, 12, 53]",1990-03-02,39.631,7.4,2945
1505,1271,300,en,"[28, 12, 10752]",2007-03-07,39.593,7.2,12810
1506,604822,Vanguard,zh,"[28, 12, 80]",2020-09-30,39.587,6.3,458
1507,324668,Jason Bourne,en,"[28, 53, 9648, 18]",2016-07-27,39.587,6.3,5360
1508,1173476,Michael Jackson: Luces y sombras,es,[99],2023-09-10,39.571,0.0,0
1509,291870,Dirty Grandpa,en,[35],2016-01-20,39.559,5.9,4126
1510,13767,The Santa Clause 3: The Escape Clause,en,"[35, 10751, 12]",2006-11-02,39.54,5.4,955
1511,38234,Undisputed III: Redemption,en,"[28, 53]",2010-05-22,39.529,7.6,809
1512,1924,Superman,en,"[878, 28, 12]",1978-12-14,39.523,7.1,3467
1513,955555,The Roundup: No Way Out,ko,"[80, 28]",2023-05-31,39.521,6.5,97
1514,7299,Equilibrium,en,"[28, 878, 53]",2002-12-06,39.488,7.0,4149
1515,7191,Cloverfield,en,"[28, 53, 878]",2008-01-15,39.486,6.7,6524
1516,976912,Graphic Desires,en,[53],2023-08-31,39.474,1.0,1
1517,715287,Stepmom's Desire,ko,"[18, 10749]",2020-05-29,39.452,6.6,11
1518,141,Donnie Darko,en,"[14, 18, 9648]",2001-10-24,39.436,7.8,11512
1519,24,Kill Bill: Vol. 1,en,"[28, 80]",2003-10-10,39.425,8.0,16183
1520,4951,10 Things I Hate About You,en,"[35, 10749, 18]",1999-03-30,39.422,7.6,7385
1521,877269,Strange World,en,"[16, 10751, 12, 878]",2022-11-23,39.38,6.4,1061
1522,359242,Weekend in Lecco,it,[10749],1999-03-01,39.38,4.8,6
1523,1022796,Wish,en,"[16, 10751, 14, 12]",2023-11-22,39.368,0.0,0
1524,608,Men in Black II,en,"[28, 12, 35, 878]",2002-07-03,39.368,6.4,9232
1525,170,28 Days Later,en,"[27, 53, 878]",2002-10-31,39.363,7.2,6103
1526,9358,Final Destination 2,en,"[27, 9648]",2003-01-31,39.349,6.2,3668
1527,107406,Oscenità,it,[18],1980-02-14,39.317,7.3,25
1528,11969,Tombstone,en,"[37, 28]",1993-12-25,39.305,7.6,1876
1529,9994,The Great Mouse Detective,en,"[16, 10751, 12, 9648]",1986-07-02,39.298,7.0,1500
1530,11897,How the West Was Won,en,[37],1962-11-02,39.276,7.0,389
1531,12448,The Hunchback of Notre Dame II,en,"[16, 10751, 35]",2002-02-05,39.256,5.3,729
1532,399057,The Killing of a Sacred Deer,en,"[18, 53, 9648]",2017-10-20,39.232,7.0,3403
1533,605,The Matrix Revolutions,en,"[12, 28, 53, 878]",2003-11-05,39.223,6.7,9116
1534,331482,Little Women,en,"[18, 10749]",2019-12-25,39.204,7.9,5696
1535,433808,The Ritual,en,"[27, 53, 9648]",2017-10-11,39.179,6.2,2685
1536,73,American History X,en,[18],1998-07-01,39.171,8.4,10726
1537,1105014,Ripper's Revenge,en,[27],2023-04-03,39.167,6.6,30
1538,526811,Simple Passion,fr,"[10749, 18]",2021-01-14,39.166,4.9,40
1539,862965,Emily the Criminal,en,"[80, 18, 53]",2022-08-12,39.143,6.8,600
1540,45233,Women's Prison Massacre,en,"[28, 80]",1983-08-31,39.126,4.3,50
1541,327753,My Mother's Friend,it,[35],1975-03-05,39.098,4.7,6
1542,1002317,Bodyshop,en,"[14, 18]",2022-09-19,39.096,5.5,2
1543,581394,Road to Boston,ko,[18],2023-09-27,39.096,0.0,0
1544,18240,The Proposal,en,"[35, 10749, 18]",2009-06-01,39.091,7.1,6188
1545,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,en,"[12, 10751, 14]",2010-12-02,39.066,6.4,5192
1546,10948,The Fox and the Hound,en,"[12, 16, 18, 10751]",1981-07-10,39.065,7.1,2963
1547,1020696,Play Dead,en,"[27, 53]",2022-12-09,39.055,6.5,99
1548,2024,The Patriot,en,"[18, 36, 10752, 28]",2000-06-28,39.05,7.2,3552
1549,523931,Megalodon,en,"[28, 878, 27, 10770]",2018-08-10,39.034,5.7,260
1550,39144,Dragon Ball: Curse of the Blood Rubies,ja,"[28, 16, 12, 35, 14, 878]",1986-12-20,39.026,6.8,274
1551,345915,Once Upon a Time in Venice,en,"[28, 35, 53, 9648]",2017-06-08,39.018,5.2,575
1552,172385,Rio 2,en,"[16, 12, 35, 10751]",2014-03-19,39.005,6.5,3207
1553,9374,Death Becomes Her,en,"[35, 14, 27]",1992-07-30,38.97,6.8,2356
1554,1979,Fantastic Four: Rise of the Silver Surfer,en,"[12, 14, 28, 53]",2007-06-13,38.967,5.6,7380
1555,787,Mr. & Mrs. Smith,en,"[28, 35, 18, 53]",2005-06-07,38.96,6.7,9574
1556,81188,Rise of the Guardians,en,"[10751, 16, 14, 28, 12]",2012-11-21,38.956,7.4,6226
1557,194,Amélie,fr,"[35, 10749]",2001-04-25,38.956,7.9,10746
1558,24873,Death Wish 3,en,"[28, 80, 18]",1985-11-01,38.944,6.2,358
1559,691,The Spy Who Loved Me,en,"[12, 28, 53]",1977-07-07,38.92,6.8,1764
1560,75624,Naruto Shippuden the Movie: Blood Prison,ja,"[53, 16, 28, 35, 27, 9648]",2011-07-30,38.912,7.3,524
1561,100042,Dumb and Dumber To,en,[35],2014-11-12,38.909,5.5,2921
1562,58431,Pride and Prejudice and Zombies,en,"[10749, 27, 35, 53]",2016-02-04,38.891,6.1,2029
1563,861,Total Recall,en,"[28, 12, 878]",1990-06-01,38.875,7.3,5242
1564,46529,I Am Number Four,en,"[28, 53, 878, 12]",2011-02-18,38.857,6.2,4364
1565,19994,Jennifer's Body,en,"[27, 35]",2009-09-18,38.849,5.9,3433
1566,800815,The Pale Blue Eye,en,"[53, 9648, 27, 80]",2022-12-22,38.843,6.9,1460
1567,9603,Clueless,en,"[35, 10749]",1995-07-19,38.836,7.3,4010
1568,666277,Past Lives,en,"[18, 10749]",2023-06-02,38.822,7.8,186
1569,615677,We Can Be Heroes,en,"[10751, 28, 14, 35]",2020-12-25,38.806,6.1,707
1570,473924,Reunion Goals: The Beginning,ko,"[35, 10749]",2017-02-02,38.77,8.3,4
1571,631330,High School Girl Story Indecent Fruit,ja,[],1997-10-10,38.734,6.6,5
1572,28178,Hachi: A Dog's Tale,en,"[18, 10751]",2009-06-08,38.714,8.0,6232
1573,77887,Hawaiian Vacation,en,"[16, 10751, 35]",2011-06-16,38.704,7.0,609
1574,866463,Reptile,en,"[80, 18, 53]",2023-09-29,38.699,0.0,0
1575,76203,12 Years a Slave,en,"[18, 36]",2013-10-18,38.693,7.9,10596
1576,15092,Crank: High Voltage,en,"[28, 53, 80]",2009-04-16,38.653,6.0,2590
1577,533535,Deadpool 3,en,"[28, 12, 35]",2024-04-30,38.646,0.0,0
1578,1167520,Rosa Peral's Tapes,es,[99],2023-09-08,38.636,5.7,13
1579,289720,Outcast,en,[28],2014-09-26,38.635,5.1,433
1580,123553,The Mortal Instruments: City of Bones,en,"[14, 28, 9648]",2013-08-21,38.627,6.4,4273
1581,280217,The Lego Movie 2: The Second Part,en,"[28, 12, 16, 35, 10751]",2019-02-06,38.624,6.7,1968
1582,254470,Pitch Perfect 2,en,"[35, 10402]",2015-05-07,38.624,6.9,5083
1583,483906,Polar,en,"[28, 80, 18]",2019-01-25,38.584,6.3,2016
1584,324852,Despicable Me 3,en,"[28, 16, 35, 10751, 12]",2017-06-15,38.577,6.5,6560
1585,8982,The Protector,th,"[28, 80, 18, 53]",2005-08-11,38.572,7.1,774
1586,7451,xXx,en,"[28, 12, 53]",2002-08-09,38.571,5.9,3867
1587,157098,Snake and Whip,ja,"[53, 18]",1986-08-23,38.556,5.2,5
1588,522518,A Dog's Journey,en,"[10751, 12, 18]",2019-05-03,38.553,8.0,1357
1589,1120628,Hard Feelings,de,[35],2023-05-24,38.552,5.9,89
1590,55301,Alvin and the Chipmunks: Chipwrecked,en,"[35, 14, 10751, 10402, 16]",2011-12-14,38.551,5.7,2006
1591,341013,Atomic Blonde,en,"[28, 53]",2017-07-26,38.543,6.4,5858
1592,9291,The Longest Yard,en,[35],2005-05-27,38.526,6.6,3070
1593,1026563,13 Exorcisms,es,"[18, 27]",2022-11-04,38.524,6.1,134
1594,271718,Trainwreck,en,"[35, 10749]",2015-07-17,38.523,5.8,2446
1595,9489,You've Got Mail,en,"[35, 10749]",1998-12-17,38.499,6.7,2975
